Epoch 8: MAE=0.0290, Val_MAE=0.0118
Epoch 0: MAE=0.4031, Val_MAE=0.4790
Epoch 1: MAE=0.2914, Val_MAE=0.1502
Epoch 2: MAE=0.2304, Val_MAE=0.0749
Epoch 3: MAE=0.1801, Val_MAE=0.0605
Epoch 4: MAE=0.1376, Val_MAE=0.0596
Epoch 5: MAE=0.1041, Val_MAE=0.0551
Epoch 6: MAE=0.0768, Val_MAE=0.0517
Epoch 7: MAE=0.0553, Val_MAE=0.0549
Epoch 8: MAE=0.0385, Val_MAE=0.0492
Epoch 9: MAE=0.0271, Val_MAE=0.0313
Epoch 10: MAE=0.0218, Val_MAE=0.0195
Epoch 11: MAE=0.0198, Val_MAE=0.0142
Epoch 12: MAE=0.0190, Val_MAE=0.0129
Epoch 13: MAE=0.0186, Val_MAE=0.0100
Epoch 14: MAE=0.0183, Val_MAE=0.0112
Epoch 15: MAE=0.0181, Val_MAE=0.0173
Epoch 16: MAE=0.0182, Val_MAE=0.0149
Epoch 0: MAE=0.1841, Val_MAE=0.5795
Epoch 1: MAE=0.0569, Val_MAE=0.1197
Epoch 2: MAE=0.0488, Val_MAE=0.0277
Epoch 3: MAE=0.0448, Val_MAE=0.0237
Epoch 4: MAE=0.0422, Val_MAE=0.0218
Epoch 5: MAE=0.0404, Val_MAE=0.0212
Epoch 6: MAE=0.0388, Val_MAE=0.0211
Epoch 7: MAE=0.0373, Val_MAE=0.0205
Epoch 8: MAE=0.0358, Val_MAE=0.0196
Epoch 9: MAE=0.0344, Val_MAE=0.0194
Epoch 10: MAE=0.0332, Val_MAE=0.0203
Epoch 11: MAE=0.0321, Val_MAE=0.0216
Epoch 12: MAE=0.0312, Val_MAE=0.0228
Epoch 13: MAE=0.0304, Val_MAE=0.0232
Epoch 14: MAE=0.0297, Val_MAE=0.0228
Epoch 0: MAE=0.4879, Val_MAE=0.1264
Epoch 1: MAE=0.0847, Val_MAE=0.0349
Epoch 2: MAE=0.0615, Val_MAE=0.0261
Epoch 3: MAE=0.0552, Val_MAE=0.0207
Epoch 4: MAE=0.0509, Val_MAE=0.0183
Epoch 5: MAE=0.0479, Val_MAE=0.0168
Epoch 6: MAE=0.0452, Val_MAE=0.0220
Epoch 7: MAE=0.0428, Val_MAE=0.0232
Epoch 8: MAE=0.0410, Val_MAE=0.0266
Epoch 9: MAE=0.0391, Val_MAE=0.0278
Epoch 10: MAE=0.0375, Val_MAE=0.0261
Epoch 17: MAE=0.0208, Val_MAE=0.0138
Epoch 18: MAE=0.0187, Val_MAE=0.0155
Epoch 19: MAE=0.0189, Val_MAE=0.0167
Epoch 20: MAE=0.0186, Val_MAE=0.0130
Epoch 21: MAE=0.0186, Val_MAE=0.0097
Epoch 22: MAE=0.0185, Val_MAE=0.0122
Epoch 23: MAE=0.0183, Val_MAE=0.0101
Epoch 24: MAE=0.0183, Val_MAE=0.0098
Epoch 25: MAE=0.0183, Val_MAE=0.0103
Epoch 26: MAE=0.0183, Val_MAE=0.0091
Epoch 17: MAE=0.0209, Val_MAE=0.0105
Epoch 18: MAE=0.0206, Val_MAE=0.0103
Epoch 19: MAE=0.0204, Val_MAE=0.0101
Epoch 20: MAE=0.0201, Val_MAE=0.0100
Epoch 21: MAE=0.0199, Val_MAE=0.0098
Epoch 22: MAE=0.0197, Val_MAE=0.0097
Epoch 17: MAE=0.0289, Val_MAE=0.0338
Epoch 18: MAE=0.0258, Val_MAE=0.0287
Epoch 19: MAE=0.0248, Val_MAE=0.0255
Epoch 20: MAE=0.0242, Val_MAE=0.0200
Epoch 21: MAE=0.0236, Val_MAE=0.0194
Epoch 22: MAE=0.0232, Val_MAE=0.0158
Epoch 23: MAE=0.0228, Val_MAE=0.0163
Epoch 24: MAE=0.0225, Val_MAE=0.0154
Epoch 25: MAE=0.0223, Val_MAE=0.0122
Epoch 26: MAE=0.0220, Val_MAE=0.0150
Epoch 27: MAE=0.0219, Val_MAE=0.0154
Epoch 28: MAE=0.0218, Val_MAE=0.0125
Epoch 29: MAE=0.0215, Val_MAE=0.0137
Epoch 30: MAE=0.0213, Val_MAE=0.0128
Epoch 0: MAE=0.1593, Val_MAE=0.1277
Epoch 1: MAE=0.1350, Val_MAE=0.0596
Epoch 2: MAE=0.1189, Val_MAE=0.0709
Epoch 3: MAE=0.1079, Val_MAE=0.2011
Epoch 4: MAE=0.0708, Val_MAE=0.1243
Epoch 5: MAE=0.0632, Val_MAE=0.1265
Epoch 6: MAE=0.0671, Val_MAE=0.5980
Epoch 0: MAE=0.0893, Val_MAE=0.1963
Epoch 1: MAE=0.0466, Val_MAE=0.0493
Epoch 2: MAE=0.0410, Val_MAE=0.0335
Epoch 3: MAE=0.0377, Val_MAE=0.0296
Epoch 4: MAE=0.0353, Val_MAE=0.0269
Epoch 5: MAE=0.0335, Val_MAE=0.0248
Epoch 6: MAE=0.0319, Val_MAE=0.0232
Epoch 7: MAE=0.0307, Val_MAE=0.0218
Epoch 8: MAE=0.0295, Val_MAE=0.0206
Epoch 9: MAE=0.0286, Val_MAE=0.0196
Epoch 10: MAE=0.0277, Val_MAE=0.0188
Epoch 11: MAE=0.0269, Val_MAE=0.0180
Epoch 12: MAE=0.0262, Val_MAE=0.0174
Epoch 13: MAE=0.0255, Val_MAE=0.0168
Epoch 14: MAE=0.0250, Val_MAE=0.0163
Epoch 15: MAE=0.0244, Val_MAE=0.0159
Epoch 16: MAE=0.0239, Val_MAE=0.0155
Epoch 17: MAE=0.0235, Val_MAE=0.0151
Epoch 18: MAE=0.0231, Val_MAE=0.0148
Epoch 19: MAE=0.0227, Val_MAE=0.0145
Epoch 20: MAE=0.0223, Val_MAE=0.0142
Epoch 21: MAE=0.0220, Val_MAE=0.0140
Epoch 22: MAE=0.0217, Val_MAE=0.0137
Epoch 23: MAE=0.0214, Val_MAE=0.0135
Epoch 24: MAE=0.0211, Val_MAE=0.0133
Epoch 25: MAE=0.0209, Val_MAE=0.0131
Epoch 26: MAE=0.0207, Val_MAE=0.0130
Epoch 27: MAE=0.0204, Val_MAE=0.0128
Epoch 28: MAE=0.0202, Val_MAE=0.0126
Epoch 29: MAE=0.0200, Val_MAE=0.0125
Epoch 30: MAE=0.0198, Val_MAE=0.0124
Epoch 31: MAE=0.0197, Val_MAE=0.0123
Epoch 0: MAE=0.3559, Val_MAE=0.1085
Epoch 1: MAE=0.0753, Val_MAE=0.0277
Epoch 2: MAE=0.0568, Val_MAE=0.0227
Epoch 3: MAE=0.0519, Val_MAE=0.0205
Epoch 4: MAE=0.0487, Val_MAE=0.0201
Epoch 5: MAE=0.0464, Val_MAE=0.0229
Epoch 6: MAE=0.0447, Val_MAE=0.0205
Epoch 7: MAE=0.0431, Val_MAE=0.0214
Epoch 8: MAE=0.0419, Val_MAE=0.0188
Epoch 9: MAE=0.0406, Val_MAE=0.0197
Epoch 10: MAE=0.0397, Val_MAE=0.0178
Epoch 11: MAE=0.0386, Val_MAE=0.0182
Epoch 12: MAE=0.0375, Val_MAE=0.0151
Epoch 13: MAE=0.0368, Val_MAE=0.0189
Epoch 14: MAE=0.0360, Val_MAE=0.0166
Epoch 15: MAE=0.0352, Val_MAE=0.0177
Epoch 16: MAE=0.0346, Val_MAE=0.0173
Epoch 17: MAE=0.0340, Val_MAE=0.0188
Epoch 0: MAE=1.0627, Val_MAE=0.2016
Epoch 1: MAE=0.8246, Val_MAE=0.1614
Epoch 2: MAE=0.7619, Val_MAE=0.1318
Epoch 3: MAE=0.7317, Val_MAE=0.1119
Epoch 4: MAE=0.7095, Val_MAE=0.0984
Epoch 5: MAE=0.6870, Val_MAE=0.0886
Epoch 6: MAE=0.6654, Val_MAE=0.0813
Epoch 7: MAE=0.6418, Val_MAE=0.0720
Epoch 8: MAE=0.6203, Val_MAE=0.0671
Epoch 9: MAE=0.6005, Val_MAE=0.0643
Epoch 10: MAE=0.5774, Val_MAE=0.0612
Epoch 11: MAE=0.5531, Val_MAE=0.0616
Epoch 12: MAE=0.5338, Val_MAE=0.0616
Epoch 13: MAE=0.5113, Val_MAE=0.0590
Epoch 14: MAE=0.4929, Val_MAE=0.0590
Epoch 15: MAE=0.4702, Val_MAE=0.0581
Epoch 16: MAE=0.4498, Val_MAE=0.0576
Epoch 17: MAE=0.4292, Val_MAE=0.0562
Epoch 18: MAE=0.4104, Val_MAE=0.0587
Epoch 19: MAE=0.3917, Val_MAE=0.0548
Epoch 20: MAE=0.3726, Val_MAE=0.0547
Epoch 21: MAE=0.3553, Val_MAE=0.0548
Epoch 22: MAE=0.3372, Val_MAE=0.0537
Epoch 23: MAE=0.3206, Val_MAE=0.0533
Epoch 24: MAE=0.3040, Val_MAE=0.0540
Epoch 25: MAE=0.2881, Val_MAE=0.0528
Epoch 26: MAE=0.2726, Val_MAE=0.0524
Epoch 27: MAE=0.2583, Val_MAE=0.0514
Epoch 28: MAE=0.2444, Val_MAE=0.0503
Epoch 29: MAE=0.2314, Val_MAE=0.0506
Epoch 30: MAE=0.2184, Val_MAE=0.0496
Epoch 31: MAE=0.2059, Val_MAE=0.0494
Epoch 32: MAE=0.1949, Val_MAE=0.0494
Epoch 33: MAE=0.1842, Val_MAE=0.0487
Epoch 34: MAE=0.1744, Val_MAE=0.0489
Epoch 35: MAE=0.1647, Val_MAE=0.0488
Epoch 36: MAE=0.1557, Val_MAE=0.0487
Epoch 37: MAE=0.1484, Val_MAE=0.0489
Epoch 38: MAE=0.1411, Val_MAE=0.0491
Epoch 0: MAE=0.3639, Val_MAE=0.1178
Epoch 1: MAE=0.0959, Val_MAE=0.0786
Epoch 2: MAE=0.0868, Val_MAE=0.0668
Epoch 3: MAE=0.0823, Val_MAE=0.0667
Epoch 4: MAE=0.0797, Val_MAE=0.0657
Epoch 5: MAE=0.0774, Val_MAE=0.0669
Epoch 6: MAE=0.0759, Val_MAE=0.0791
Epoch 7: MAE=0.0744, Val_MAE=0.0635
Epoch 8: MAE=0.0722, Val_MAE=0.0549
Epoch 9: MAE=0.0705, Val_MAE=0.0804
Epoch 10: MAE=0.0691, Val_MAE=0.0486
Epoch 11: MAE=0.0679, Val_MAE=0.0641
Epoch 12: MAE=0.0670, Val_MAE=0.0702
Epoch 13: MAE=0.0658, Val_MAE=0.0569
Epoch 14: MAE=0.0650, Val_MAE=0.0821
Epoch 15: MAE=0.0641, Val_MAE=0.0577
Epoch 0: MAE=0.2637, Val_MAE=0.1199
Epoch 1: MAE=0.1484, Val_MAE=0.0774
Epoch 0: MAE=0.9320, Val_MAE=0.1550
Epoch 1: MAE=0.7519, Val_MAE=0.1688
Epoch 0: MAE=0.8865, Val_MAE=0.1775
Epoch 1: MAE=0.6328, Val_MAE=0.1106
Epoch 0: MAE=0.7272, Val_MAE=0.2668
Epoch 1: MAE=0.5299, Val_MAE=0.1137
Epoch 0: MAE=0.0872, Val_MAE=0.1915
Epoch 1: MAE=0.0399, Val_MAE=0.0565
Epoch 0: MAE=0.1252, Val_MAE=0.2168
Epoch 1: MAE=0.0502, Val_MAE=0.0675
Epoch 0: MAE=0.4841, Val_MAE=0.1003
Epoch 1: MAE=0.3681, Val_MAE=0.0391
Epoch 0: MAE=0.9562, Val_MAE=0.1180
Epoch 1: MAE=0.8012, Val_MAE=0.0905
Epoch 0: MAE=0.3740, Val_MAE=0.0938
Epoch 1: MAE=0.1295, Val_MAE=0.2233
Epoch 0: MAE=0.9012, Val_MAE=0.2853
Epoch 1: MAE=0.7121, Val_MAE=0.1124
Epoch 0: MAE=0.3167, Val_MAE=0.1781
Epoch 1: MAE=0.0980, Val_MAE=0.0568
Epoch 0: MAE=0.5993, Val_MAE=0.3660
Epoch 1: MAE=0.4350, Val_MAE=0.0674
Epoch 0: MAE=0.6892, Val_MAE=0.0700
Epoch 1: MAE=0.4187, Val_MAE=0.0778
Epoch 0: MAE=0.7930, Val_MAE=0.2216
Epoch 1: MAE=0.3086, Val_MAE=0.0867
Epoch 0: MAE=0.3817, Val_MAE=0.1456
Epoch 1: MAE=0.2390, Val_MAE=0.0418
Epoch 0: MAE=0.2928, Val_MAE=0.0667
Epoch 1: MAE=0.1161, Val_MAE=0.0336
Epoch 0: MAE=0.7269, Val_MAE=0.2270
Epoch 1: MAE=0.4438, Val_MAE=0.1054
Epoch 0: MAE=0.1169, Val_MAE=0.5047
Epoch 1: MAE=0.0767, Val_MAE=0.1843
Epoch 0: MAE=0.4086, Val_MAE=0.1682
Epoch 1: MAE=0.2866, Val_MAE=0.0392
Epoch 0: MAE=0.2275, Val_MAE=0.1726
Epoch 1: MAE=0.1025, Val_MAE=0.1256
Epoch 0: MAE=0.0960, Val_MAE=0.3893
Epoch 1: MAE=0.0498, Val_MAE=0.0532
Epoch 0: MAE=0.3987, Val_MAE=0.0994
Epoch 1: MAE=0.2511, Val_MAE=0.0576
Epoch 0: MAE=0.0939, Val_MAE=0.0631
Epoch 1: MAE=0.0484, Val_MAE=0.0421
Epoch 0: MAE=0.0645, Val_MAE=0.1779
Epoch 1: MAE=0.0404, Val_MAE=0.0320
Epoch 0: MAE=1.0562, Val_MAE=0.1084
Epoch 1: MAE=0.8362, Val_MAE=0.1219
Epoch 0: MAE=0.1632, Val_MAE=0.0436
Epoch 1: MAE=0.0468, Val_MAE=0.0592
Epoch 0: MAE=0.2545, Val_MAE=0.0473
Epoch 1: MAE=0.0732, Val_MAE=0.0252
Epoch 0: MAE=0.6882, Val_MAE=0.6092
Epoch 1: MAE=0.5137, Val_MAE=0.1584
Epoch 0: MAE=1.1249, Val_MAE=0.2654
Epoch 1: MAE=0.9740, Val_MAE=0.2707
Epoch 0: MAE=0.5103, Val_MAE=0.2370
Epoch 1: MAE=0.3693, Val_MAE=0.0555
Epoch 0: MAE=0.8790, Val_MAE=0.2498
Epoch 1: MAE=0.4932, Val_MAE=0.1251
Epoch 0: MAE=0.9725, Val_MAE=0.1833
Epoch 1: MAE=0.7529, Val_MAE=0.0772
Epoch 0: MAE=0.3842, Val_MAE=0.2871
Epoch 1: MAE=0.2318, Val_MAE=0.1114
Epoch 0: MAE=1.0557, Val_MAE=0.2108
Epoch 1: MAE=0.7532, Val_MAE=0.2049
Epoch 2: MAE=0.0544, Val_MAE=0.0295
Epoch 3: MAE=0.0452, Val_MAE=0.0415
Epoch 4: MAE=0.0417, Val_MAE=0.0301
Epoch 5: MAE=0.0400, Val_MAE=0.0224
Epoch 2: MAE=0.0401, Val_MAE=0.0192
Epoch 3: MAE=0.0390, Val_MAE=0.0146
Epoch 4: MAE=0.0367, Val_MAE=0.0139
Epoch 5: MAE=0.0349, Val_MAE=0.0144
Epoch 2: MAE=0.0857, Val_MAE=0.0368
Epoch 3: MAE=0.0771, Val_MAE=0.0373
Epoch 4: MAE=0.0730, Val_MAE=0.0385
Epoch 5: MAE=0.0700, Val_MAE=0.0391
Epoch 2: MAE=0.3179, Val_MAE=0.0324
Epoch 3: MAE=0.2768, Val_MAE=0.0233
Epoch 4: MAE=0.2453, Val_MAE=0.0317
Epoch 5: MAE=0.2171, Val_MAE=0.0420
Epoch 2: MAE=0.2122, Val_MAE=0.0315
Epoch 3: MAE=0.1457, Val_MAE=0.0163
Epoch 4: MAE=0.0975, Val_MAE=0.0118
Epoch 5: MAE=0.0647, Val_MAE=0.0124
Epoch 2: MAE=0.1612, Val_MAE=0.0258
Epoch 3: MAE=0.0934, Val_MAE=0.0270
Epoch 4: MAE=0.0520, Val_MAE=0.0370
Epoch 5: MAE=0.0327, Val_MAE=0.0419
Epoch 2: MAE=0.0600, Val_MAE=0.0431
Epoch 3: MAE=0.0369, Val_MAE=0.0471
Epoch 4: MAE=0.0349, Val_MAE=0.0400
Epoch 5: MAE=0.0345, Val_MAE=0.0522
Epoch 2: MAE=0.0928, Val_MAE=0.0574
Epoch 3: MAE=0.1057, Val_MAE=0.1871
Epoch 4: MAE=0.0613, Val_MAE=0.0826
Epoch 5: MAE=0.0608, Val_MAE=0.1053
Epoch 2: MAE=0.0444, Val_MAE=0.0276
Epoch 3: MAE=0.0413, Val_MAE=0.0251
Epoch 4: MAE=0.0391, Val_MAE=0.0232
Epoch 5: MAE=0.0373, Val_MAE=0.0216
Epoch 2: MAE=0.3110, Val_MAE=0.0424
Epoch 3: MAE=0.2624, Val_MAE=0.0330
Epoch 4: MAE=0.2243, Val_MAE=0.0242
Epoch 5: MAE=0.1899, Val_MAE=0.0214
Epoch 2: MAE=0.0495, Val_MAE=0.0402
Epoch 3: MAE=0.0342, Val_MAE=0.0514
Epoch 4: MAE=0.0335, Val_MAE=0.0473
Epoch 5: MAE=0.0340, Val_MAE=0.0444
Epoch 2: MAE=0.0760, Val_MAE=0.0673
Epoch 3: MAE=0.0610, Val_MAE=0.0666
Epoch 4: MAE=0.0542, Val_MAE=0.0459
Epoch 5: MAE=0.0498, Val_MAE=0.0492
Epoch 6: MAE=0.0580, Val_MAE=0.0178
Epoch 7: MAE=0.0365, Val_MAE=0.0178
Epoch 8: MAE=0.0298, Val_MAE=0.0202
Epoch 9: MAE=0.0269, Val_MAE=0.0225
Epoch 10: MAE=0.0252, Val_MAE=0.0236
Epoch 11: MAE=0.0240, Val_MAE=0.0223
Epoch 6: MAE=0.0338, Val_MAE=0.0114
Epoch 7: MAE=0.0352, Val_MAE=0.0132
Epoch 8: MAE=0.0337, Val_MAE=0.0143
Epoch 9: MAE=0.0322, Val_MAE=0.0157
Epoch 10: MAE=0.0310, Val_MAE=0.0168
Epoch 11: MAE=0.0303, Val_MAE=0.0149
Epoch 6: MAE=0.1565, Val_MAE=0.0207
Epoch 7: MAE=0.1233, Val_MAE=0.0134
Epoch 8: MAE=0.0960, Val_MAE=0.0123
Epoch 9: MAE=0.0744, Val_MAE=0.0100
Epoch 10: MAE=0.0575, Val_MAE=0.0098
Epoch 11: MAE=0.0452, Val_MAE=0.0089
Epoch 12: MAE=0.0367, Val_MAE=0.0089
Epoch 13: MAE=0.0313, Val_MAE=0.0089
Epoch 14: MAE=0.0280, Val_MAE=0.0089
Epoch 15: MAE=0.0259, Val_MAE=0.0090
Epoch 16: MAE=0.0245, Val_MAE=0.0093
Epoch 6: MAE=0.0359, Val_MAE=0.0204
Epoch 7: MAE=0.0346, Val_MAE=0.0194
Epoch 8: MAE=0.0336, Val_MAE=0.0185
Epoch 9: MAE=0.0326, Val_MAE=0.0178
Epoch 10: MAE=0.0318, Val_MAE=0.0171
Epoch 11: MAE=0.0310, Val_MAE=0.0166
Epoch 12: MAE=0.0304, Val_MAE=0.0161
Epoch 13: MAE=0.0298, Val_MAE=0.0156
Epoch 14: MAE=0.0292, Val_MAE=0.0152
Epoch 15: MAE=0.0287, Val_MAE=0.0149
Epoch 16: MAE=0.0282, Val_MAE=0.0146
Epoch 17: MAE=0.0273, Val_MAE=0.0143
Epoch 18: MAE=0.0242, Val_MAE=0.0165
Epoch 19: MAE=0.0225, Val_MAE=0.0167
Epoch 20: MAE=0.0214, Val_MAE=0.0166
Epoch 21: MAE=0.0207, Val_MAE=0.0170
Epoch 22: MAE=0.0200, Val_MAE=0.0171
Epoch 17: MAE=0.0332, Val_MAE=0.0127
Epoch 18: MAE=0.0342, Val_MAE=0.0171
Epoch 19: MAE=0.0326, Val_MAE=0.0134
Epoch 20: MAE=0.0316, Val_MAE=0.0145
Epoch 21: MAE=0.0306, Val_MAE=0.0173
Epoch 22: MAE=0.0294, Val_MAE=0.0147
Epoch 0: MAE=0.6596, Val_MAE=0.1007
Epoch 1: MAE=0.4858, Val_MAE=0.1040
Epoch 2: MAE=0.4342, Val_MAE=0.0985
Epoch 3: MAE=0.4041, Val_MAE=0.0880
Epoch 4: MAE=0.3800, Val_MAE=0.0814
Epoch 5: MAE=0.3621, Val_MAE=0.0686
Epoch 0: MAE=0.7786, Val_MAE=0.1667
Epoch 1: MAE=0.4962, Val_MAE=0.0833
Epoch 2: MAE=0.3338, Val_MAE=0.0620
Epoch 3: MAE=0.2238, Val_MAE=0.0423
Epoch 4: MAE=0.1494, Val_MAE=0.0338
Epoch 5: MAE=0.1029, Val_MAE=0.0324
Epoch 0: MAE=1.3211, Val_MAE=0.5803
Epoch 1: MAE=1.1569, Val_MAE=0.4140
Epoch 2: MAE=1.0631, Val_MAE=0.3670
Epoch 3: MAE=0.9983, Val_MAE=0.3180
Epoch 4: MAE=0.9365, Val_MAE=0.2802
Epoch 5: MAE=0.8885, Val_MAE=0.2525
Epoch 0: MAE=1.0035, Val_MAE=0.0720
Epoch 1: MAE=0.7859, Val_MAE=0.1179
Epoch 2: MAE=0.6415, Val_MAE=0.1302
Epoch 3: MAE=0.5055, Val_MAE=0.1095
Epoch 4: MAE=0.3891, Val_MAE=0.0881
Epoch 5: MAE=0.2919, Val_MAE=0.0745
Epoch 0: MAE=0.3623, Val_MAE=0.0425
Epoch 1: MAE=0.1262, Val_MAE=0.0269
Epoch 2: MAE=0.0626, Val_MAE=0.0424
Epoch 3: MAE=0.0492, Val_MAE=0.0688
Epoch 4: MAE=0.0505, Val_MAE=0.0601
Epoch 5: MAE=0.0512, Val_MAE=0.0623
Epoch 0: MAE=0.4382, Val_MAE=0.1244
Epoch 1: MAE=0.1287, Val_MAE=0.0350
Epoch 2: MAE=0.0901, Val_MAE=0.0332
Epoch 3: MAE=0.0825, Val_MAE=0.0329
Epoch 4: MAE=0.0786, Val_MAE=0.0322
Epoch 5: MAE=0.0758, Val_MAE=0.0316
Epoch 0: MAE=0.9523, Val_MAE=0.1725
Epoch 1: MAE=0.7346, Val_MAE=0.1515
Epoch 2: MAE=0.7051, Val_MAE=0.1203
Epoch 3: MAE=0.6819, Val_MAE=0.0969
Epoch 4: MAE=0.6570, Val_MAE=0.0832
Epoch 5: MAE=0.6339, Val_MAE=0.0721
Epoch 0: MAE=1.1790, Val_MAE=0.2029
Epoch 1: MAE=1.0181, Val_MAE=0.2050
Epoch 2: MAE=0.9306, Val_MAE=0.1944
Epoch 3: MAE=0.8696, Val_MAE=0.1644
Epoch 4: MAE=0.8227, Val_MAE=0.1453
Epoch 5: MAE=0.7812, Val_MAE=0.1276
Epoch 0: MAE=0.9486, Val_MAE=0.1086
Epoch 1: MAE=0.7243, Val_MAE=0.0564
Epoch 2: MAE=0.5874, Val_MAE=0.0469
Epoch 3: MAE=0.4645, Val_MAE=0.0349
Epoch 4: MAE=0.3528, Val_MAE=0.0214
Epoch 5: MAE=0.2553, Val_MAE=0.0210
Epoch 0: MAE=0.4931, Val_MAE=0.0906
Epoch 1: MAE=0.1540, Val_MAE=0.0450
Epoch 2: MAE=0.1044, Val_MAE=0.0388
Epoch 3: MAE=0.0984, Val_MAE=0.0369
Epoch 4: MAE=0.0960, Val_MAE=0.0364
Epoch 5: MAE=0.0940, Val_MAE=0.0349
Epoch 0: MAE=0.4437, Val_MAE=0.1833
Epoch 1: MAE=0.3524, Val_MAE=0.0789
Epoch 2: MAE=0.3062, Val_MAE=0.0516
Epoch 3: MAE=0.2668, Val_MAE=0.0622
Epoch 4: MAE=0.2298, Val_MAE=0.0635
Epoch 5: MAE=0.1951, Val_MAE=0.0290
Epoch 0: MAE=0.1449, Val_MAE=0.1634
Epoch 1: MAE=0.0498, Val_MAE=0.1254
Epoch 2: MAE=0.0506, Val_MAE=0.1352
Epoch 3: MAE=0.0492, Val_MAE=0.1308
Epoch 4: MAE=0.0453, Val_MAE=0.0783
Epoch 5: MAE=0.0421, Val_MAE=0.0887
Epoch 0: MAE=0.3523, Val_MAE=0.1794
Epoch 1: MAE=0.1001, Val_MAE=0.1427
Epoch 2: MAE=0.0730, Val_MAE=0.0421
Epoch 3: MAE=0.0646, Val_MAE=0.0442
Epoch 4: MAE=0.0604, Val_MAE=0.0279
Epoch 5: MAE=0.0594, Val_MAE=0.0398
Epoch 0: MAE=0.3193, Val_MAE=0.1986
Epoch 1: MAE=0.1548, Val_MAE=0.0425
Epoch 2: MAE=0.0987, Val_MAE=0.0264
Epoch 3: MAE=0.0773, Val_MAE=0.0253
Epoch 4: MAE=0.0683, Val_MAE=0.0245
Epoch 5: MAE=0.0639, Val_MAE=0.0237
Epoch 0: MAE=0.6528, Val_MAE=0.2204
Epoch 1: MAE=0.4987, Val_MAE=0.0980
Epoch 2: MAE=0.4456, Val_MAE=0.0869
Epoch 3: MAE=0.4156, Val_MAE=0.0765
Epoch 4: MAE=0.3966, Val_MAE=0.0725
Epoch 5: MAE=0.3794, Val_MAE=0.0637
Epoch 6: MAE=0.1749, Val_MAE=0.0326
Epoch 7: MAE=0.1256, Val_MAE=0.0393
Epoch 8: MAE=0.1050, Val_MAE=0.0350
Epoch 9: MAE=0.0973, Val_MAE=0.0318
Epoch 10: MAE=0.0924, Val_MAE=0.0290
Epoch 11: MAE=0.0894, Val_MAE=0.0274
Epoch 12: MAE=0.0869, Val_MAE=0.0273
Epoch 13: MAE=0.0849, Val_MAE=0.0262
Epoch 14: MAE=0.0832, Val_MAE=0.0250
Epoch 15: MAE=0.0818, Val_MAE=0.0256
Epoch 16: MAE=0.0806, Val_MAE=0.0246
Epoch 6: MAE=0.0611, Val_MAE=0.0236
Epoch 7: MAE=0.0591, Val_MAE=0.0232
Epoch 8: MAE=0.0577, Val_MAE=0.0229
Epoch 9: MAE=0.0564, Val_MAE=0.0226
Epoch 10: MAE=0.0553, Val_MAE=0.0221
Epoch 11: MAE=0.0545, Val_MAE=0.0222
Epoch 12: MAE=0.0538, Val_MAE=0.0216
Epoch 13: MAE=0.0532, Val_MAE=0.0216
Epoch 14: MAE=0.0525, Val_MAE=0.0216
Epoch 15: MAE=0.0518, Val_MAE=0.0211
Epoch 6: MAE=0.0748, Val_MAE=0.1194
Epoch 7: MAE=0.0632, Val_MAE=0.1079
Epoch 8: MAE=0.0624, Val_MAE=0.0631
Epoch 9: MAE=0.0596, Val_MAE=0.1211
Epoch 10: MAE=0.0572, Val_MAE=0.0878
Epoch 11: MAE=0.0548, Val_MAE=0.0899
Epoch 12: MAE=0.0474, Val_MAE=0.0728
Epoch 13: MAE=0.0459, Val_MAE=0.0786
Epoch 6: MAE=0.0607, Val_MAE=0.0268
Epoch 7: MAE=0.0590, Val_MAE=0.0311
Epoch 8: MAE=0.0586, Val_MAE=0.0421
Epoch 9: MAE=0.0589, Val_MAE=0.0364
Epoch 10: MAE=0.0587, Val_MAE=0.0359
Epoch 11: MAE=0.0583, Val_MAE=0.0431
Epoch 6: MAE=0.1620, Val_MAE=0.0520
Epoch 7: MAE=0.1311, Val_MAE=0.0296
Epoch 8: MAE=0.1034, Val_MAE=0.0274
Epoch 9: MAE=0.0778, Val_MAE=0.0243
Epoch 10: MAE=0.0575, Val_MAE=0.0243
Epoch 11: MAE=0.0439, Val_MAE=0.0221
Epoch 12: MAE=0.0365, Val_MAE=0.0218
Epoch 13: MAE=0.0328, Val_MAE=0.0221
Epoch 14: MAE=0.0307, Val_MAE=0.0193
Epoch 15: MAE=0.0292, Val_MAE=0.0205
Epoch 16: MAE=0.0281, Val_MAE=0.0222
Epoch 17: MAE=0.0293, Val_MAE=0.0200
Epoch 18: MAE=0.0282, Val_MAE=0.0191
Epoch 19: MAE=0.0274, Val_MAE=0.0181
Epoch 20: MAE=0.0266, Val_MAE=0.0190
Epoch 21: MAE=0.0260, Val_MAE=0.0187
Epoch 22: MAE=0.0254, Val_MAE=0.0151
Epoch 23: MAE=0.0250, Val_MAE=0.0137
Epoch 24: MAE=0.0245, Val_MAE=0.0143
Epoch 25: MAE=0.0240, Val_MAE=0.0139
Epoch 26: MAE=0.0235, Val_MAE=0.0132
Epoch 27: MAE=0.0231, Val_MAE=0.0138
Epoch 28: MAE=0.0227, Val_MAE=0.0128
Epoch 17: MAE=0.0514, Val_MAE=0.0211
Epoch 18: MAE=0.0508, Val_MAE=0.0208
Epoch 19: MAE=0.0504, Val_MAE=0.0206
Epoch 20: MAE=0.0500, Val_MAE=0.0204
